krs,name,nip,regon,legal_form,register,registration_date,last_entry_date,as_of,status_from_discovery,voivodeship,county,municipality,city,street,building_no,unit_no,postal_code,post_office,pkd_main,pkd_other,pkd_matches,pkd_match_types,pkd_descriptions,share_capital,share_capital_currency
361011,CERLAND INDUSTRY SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,6121835882.0,2132042900000.0,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,05.08.2010,09.04.2026,09.04.2026,ACTIVE,DOLNOŚLĄSKIE,,,PRZEJĘSŁAW,,22,,59-724,OSIECZNICA,16.11.Z,16.21.Z; 16.23.Z; 16.24.Z; 46.13.Z; 46.90.Z; 52.10.B; 31.00.Z; 46.83.Z; 47.12.Z,16.11.Z,przeważające,16.11.Z: PKD 2025 - Produkcja wyrobów tartacznych,"{'wartosc': '19678900,00', 'waluta': 'PLN'}",
402754,"ZAKŁAD PRZETWÓRSTWA DRZEWNEGO ""VICTORIA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",8762457127.0,34121338700000.0,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,25.11.2011,26.06.2026,26.06.2026,ACTIVE,KUJAWSKO-POMORSKIE,,,ŁASIN,DWORCOWA,52,,86-320,ŁASIN,16.10.Z,02.20.Z; 02.40.Z; 16.23.Z; 16.24.Z; 31.02.Z; 31.09.Z; 38.32.Z; 43.32.Z; 43.91.Z,16.10.Z,przeważające,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '50000,00', 'waluta': 'PLN'}",
325135,MT INVEST TYC SPÓŁKA KOMANDYTOWA,5532442497.0,24113219500000.0,SPÓŁKA KOMANDYTOWA,RejP,06.03.2009,27.05.2025,20.11.2025,ACTIVE,MAŁOPOLSKIE,,,KRAKÓW,ALEJA WĘDROWNIKÓW,2,,30-248,KRAKÓW,68.20.Z,08.12.Z; 16.10.Z; 41.10.Z; 41.20.Z; 43.12.Z; 43.13.Z; 68.10.Z; 68.31.Z,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,,
292971,LIMAT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,8272221506.0,10044095400000.0,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,19.11.2007,03.07.2026,03.07.2026,ACTIVE,ŁÓDZKIE,,,KUŹNICA ZAGRZEBSKA KOLONIA,,4,,98-273,KLONOWA,16.24.Z,49.41.Z; 46.77.Z; 46.73.Z; 52.29.C; 16.10.Z; 16.23.Z; 46.71.Z; 47.30.Z; 39.00.Z,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '250000,00', 'waluta': 'PLN'}",
627957,ICF WOOD SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA W RESTRUKTURYZACJI,8191666523.0,36493226200000.0,SPÓŁKA KOMANDYTOWA,RejP,13.07.2016,07.07.2026,07.07.2026,ACTIVE,PODKARPACKIE,,,CZUDEC,UL. RZESZOWSKA,37B,,38-120,CZUDEC,16.10.Z,02.20.Z; 41.20.Z; 68.20.Z,16.10.Z,przeważające,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,,
526755,KAPICA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,7561976593.0,16161108400000.0,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,15.10.2014,17.06.2026,17.06.2026,ACTIVE,OPOLSKIE,,,ZAWADZKIE,STRZELECKA,7,,47-120,ZAWADZKIE,22.23.Z,16.10.Z; 16.23.Z; 16.24.Z; 16.29.Z; 25.12.Z; 41.10.Z; 41.20.Z; 42.11.Z; 43.29.Z,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '10000,00', 'waluta': 'PLN'}",
388658,"""TWINS"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",6060086936.0,30176712500000.0,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,13.06.2011,13.07.2026,13.07.2026,ACTIVE,WIELKOPOLSKIE,,,GOŚCIEJEWO,,96,A,64-611,GOŚCIEJEWO,31.01.Z,16.10.Z; 43.31.Z; 46.13.Z; 46.62.Z; 46.65.Z; 46.69.Z; 46.73.Z; 16.23.Z; 41.20.Z,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '50000,00', 'waluta': 'PLN'}",
574619,DREWNOTAR SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,5862299844.0,36245824700000.0,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,09.09.2015,11.03.2026,11.03.2026,ACTIVE,POMORSKIE,,,RAKOWIEC,,51,,83-135,MAŁA KARCZMA,16.10.Z,16.23.Z; 46.14.Z; 46.13.Z; 46.19.Z; 41.20.Z; 82.99.Z; 49.41.Z; 45.19.Z; 77.39.Z,16.10.Z,przeważające,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '450000,00', 'waluta': 'PLN'}",
359594,WOMAR-LOGISTIC SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,5222949842.0,14234620500000.0,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,25.06.2010,01.02.2019,21.11.2025,ACTIVE,MAZOWIECKIE,,,WARSZAWA,KARABELI,3,170,01-313,WARSZAWA,,16.24.Z; 49.41.Z; 46.77.Z; 16.10.Z; 68.31.Z; 33.19.Z; 43.99.Z; 43.34.Z; 43.39.Z; 43.11.Z; 43.12.Z; 47.25.Z; 47.11.Z; 52.21.Z; 81.10.Z; 96.09.Z; 96.02.Z; 56.10.A; 25.62.Z,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '5000,00', 'waluta': 'PLN'}",
438346,NOVA TOP TECH SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,7972050897.0,14636407400000.0,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,30.10.2012,15.01.2026,16.01.2026,ACTIVE,MAZOWIECKIE,,,WARKA,GOŚNIEWSKA,46,,05-660,WARKA,,01.61.Z; 01.62.Z; 02.20.Z; 07.29.Z; 08.99.Z; 09.10.Z; 09.90.Z; 13.20.C; 13.20.D; 13.99.Z; 16.10.Z; 16.21.Z; 16.22.Z; 16.23.Z; 16.24.Z; 16.29.Z; 17.11.Z; 17.12.Z; 17.21.Z; 17.29.Z; 18.12.Z; 18.13.Z; 18.14.Z; 18.20.Z; 19.20.Z; 20.11.Z; 20.12.Z; 20.13.Z; 20.14.Z; 20.15.Z; 20.16.Z; 20.17.Z; 20.20.Z; 20.30.Z; 20.41.Z; 20.52.Z; 20.53.Z; 20.59.Z; 20.60.Z; 21.10.Z; 22.19.Z; 22.21.Z; 22.22.Z; 22.23.Z; 22.29.Z; 23.14.Z; 23.19.Z; 23.20.Z; 23.43.Z; 23.44.Z; 23.91.Z; 23.99.Z; 24.33.Z; 24.34.Z; 24.41.Z; 24.42.A; 24.42.B; 24.44.Z; 24.45.Z; 24.53.Z; 24.54.A; 24.54.B; 25.11.Z; 25.12.Z; 25.21.Z; 25.29.Z; 25.30.Z; 25.61.Z; 25.62.Z; 25.72.Z; 25.73.Z; 25.91.Z; 25.92.Z; 25.93.Z; 25.94.Z; 25.99.Z; 26.11.Z; 26.12.Z; 26.20.Z; 26.30.Z; 26.40.Z; 26.51.Z; 26.60.Z; 26.70.Z; 26.80.Z; 27.11.Z; 27.12.Z; 27.20.Z; 27.31.Z; 27.32.Z; 27.90.Z; 28.12.Z; 28.13.Z; 28.21.Z; 28.22.Z; 28.29.Z; 28.30.Z; 28.41.Z; 28.49.Z; 28.92.Z; 28.96.Z; 28.99.Z; 29.10.D; 29.10.E; 29.20.Z; 29.31.Z; 29.32.Z; 30.11.Z; 30.12.Z; 30.99.Z; 32.12.Z; 32.13.Z; 32.40.Z; 32.50.Z; 32.91.Z; 32.99.Z; 33.11.Z; 33.12.Z; 33.13.Z; 33.14.Z; 33.15.Z; 33.16.Z; 33.17.Z; 33.19.Z; 33.20.Z; 35.11.Z; 35.12.Z; 35.13.Z; 35.14.Z; 35.21.Z; 35.22.Z; 35.23.Z; 35.30.Z; 36.00.Z; 37.00.Z; 38.11.Z; 38.12.Z; 38.21.Z; 38.22.Z; 38.31.Z; 38.32.Z; 39.00.Z; 41.20.Z; 42.11.Z; 42.12.Z; 42.13.Z; 42.21.Z; 42.22.Z; 42.91.Z; 42.99.Z; 43.12.Z; 43.13.Z; 43.21.Z; 43.22.Z; 43.29.Z; 43.31.Z; 43.32.Z; 43.33.Z; 43.39.Z; 43.91.Z; 43.99.Z; 45.19.Z; 45.31.Z; 45.32.Z; 45.40.Z; 46.11.Z; 46.12.Z; 46.13.Z; 46.14.Z; 46.15.Z; 46.16.Z; 46.17.Z; 46.18.Z; 46.19.Z; 46.21.Z; 46.22.Z; 46.23.Z; 46.24.Z; 46.31.Z; 46.32.Z; 46.33.Z; 46.36.Z; 46.37.Z; 46.38.Z; 46.39.Z; 46.41.Z; 46.42.Z; 46.43.Z; 46.44.Z; 46.45.Z; 46.46.Z; 46.47.Z; 46.49.Z; 46.51.Z; 46.52.Z; 46.61.Z; 46.62.Z; 46.63.Z; 46.64.Z; 46.65.Z; 46.66.Z; 46.69.Z; 46.71.Z; 46.72.Z; 46.73.Z; 46.74.Z; 46.75.Z; 46.76.Z; 46.77.Z; 46.90.Z; 47.11.Z; 47.19.Z; 47.21.Z; 47.22.Z; 47.23.Z; 47.24.Z; 47.25.Z; 47.26.Z; 47.29.Z; 47.30.Z; 47.41.Z; 47.42.Z; 47.43.Z; 47.51.Z; 47.52.Z; 47.53.Z; 47.54.Z; 47.59.Z; 47.61.Z; 47.62.Z; 47.63.Z; 47.64.Z; 47.65.Z; 47.71.Z; 47.72.Z; 47.73.Z; 47.74.Z; 47.75.Z; 47.76.Z; 47.77.Z; 47.78.Z; 47.79.Z; 47.81.Z; 47.82.Z; 47.89.Z; 47.91.Z; 47.99.Z; 49.20.Z; 49.39.Z; 49.41.Z; 49.50.A; 49.50.B; 50.20.Z; 50.40.Z; 51.21.Z; 52.10.A; 52.10.B; 52.21.Z; 52.22.A; 52.22.B; 52.23.Z; 52.24.A; 52.24.B; 52.24.C; 52.29.A; 52.29.B; 52.29.C; 58.11.Z; 58.12.Z; 58.13.Z; 58.14.Z; 58.19.Z; 58.21.Z; 58.29.Z; 59.11.Z; 59.12.Z; 59.13.Z; 59.14.Z; 59.20.Z; 61.10.Z; 61.20.Z; 61.30.Z; 61.90.Z; 62.01.Z; 62.02.Z; 62.03.Z; 62.09.Z; 63.11.Z; 63.12.Z; 63.91.Z; 63.99.Z; 64.19.Z; 64.20.Z; 64.30.Z; 64.91.Z; 64.92.Z; 64.99.Z; 68.10.Z; 68.20.Z; 68.31.Z; 68.32.Z; 70.10.Z; 70.21.Z; 70.22.Z; 71.11.Z; 71.12.Z; 71.20.A; 71.20.B; 72.11.Z; 72.19.Z; 72.20.Z; 73.11.Z; 73.12.A; 73.12.B; 73.12.C; 73.12.D; 73.20.Z; 74.10.Z; 74.20.Z; 74.30.Z; 74.90.Z; 75.00.Z; 77.31.Z; 77.32.Z; 77.33.Z; 77.34.Z; 77.35.Z; 77.39.Z; 77.40.Z; 78.10.Z; 78.20.Z; 78.30.Z; 79.11.A; 79.11.B; 79.12.Z; 79.90.A; 79.90.B; 79.90.C; 80.10.Z; 80.20.Z; 80.30.Z; 81.10.Z; 81.21.Z; 81.22.Z; 81.29.Z; 81.30.Z; 82.11.Z; 82.19.Z; 82.20.Z; 82.30.Z; 82.91.Z; 82.92.Z; 82.99.Z; 85.42.B; 85.51.Z; 85.52.Z; 85.53.Z; 85.59.A; 85.59.B; 85.60.Z; 86.90.E; 87.10.Z; 87.20.Z; 87.30.Z; 87.90.Z; 88.10.Z; 88.91.Z; 88.99.Z; 90.01.Z; 90.02.Z; 90.03.Z; 90.04.Z; 91.01.A; 91.01.B; 91.02.Z; 91.03.Z; 91.04.Z; 92.00.Z; 94.11.Z; 94.12.Z; 94.20.Z; 94.92.Z; 94.99.Z; 95.11.Z; 95.12.Z; 96.04.Z; 96.09.Z; 99.00.Z; 93.29.B,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '5000,00', 'waluta': 'PLN'}",
417813,"PRZEDSIĘBIORSTWO PRODUKCYJNO-HANDLOWO-USŁUGOWE ""HORSE"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",7761698354.0,14609771000000.0,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,17.04.2012,15.05.2026,15.05.2026,ACTIVE,MAZOWIECKIE,,,WARSZAWA,UL. CHMIELNA,2,31,00-020,WARSZAWA,16.10.Z,38.11.Z; 68.20.Z; 16.24.Z; 47.99.Z; 47.30.Z; 56.30.Z; 47.11.Z; 56.21.Z; 56.29.Z,16.10.Z,przeważające,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '51000,00', 'waluta': 'PLN'}",
312529,"""PDEM"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",8191626506.0,18036033900000.0,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,03.09.2008,02.02.2026,03.02.2026,ACTIVE,PODKARPACKIE,,,NIEBYLEC,,192,,38-114,NIEBYLEC,,41.10.Z; 41.20.Z; 42.11.Z; 43.21.Z; 42.12.Z; 42.13.Z; 42.91.Z; 42.21.Z; 42.99.Z; 43.11.Z; 43.12.Z; 43.13.Z; 43.29.Z; 43.31.Z; 43.32.Z; 43.33.Z; 43.34.Z; 43.39.Z; 43.91.Z; 43.99.Z; 02.20.Z; 15.20.Z; 16.10.Z; 16.29.Z; 16.22.Z; 16.23.Z; 16.24.Z; 22.23.Z; 25.12.Z; 38.12.Z; 38.11.Z; 45.11.Z; 45.19.Z; 45.20.Z; 45.40.Z; 46.73.Z; 46.76.Z; 46.77.Z; 46.90.Z; 47.41.Z; 47.52.Z; 47.53.Z; 47.71.Z; 47.72.Z; 47.76.Z; 47.91.Z; 47.82.Z; 47.99.Z; 49.31.Z; 49.39.Z; 49.41.Z; 49.42.Z; 55.10.Z; 55.20.Z; 55.30.Z; 55.90.Z; 56.21.Z; 56.29.Z; 56.30.Z; 64.20.Z; 64.99.Z; 68.10.Z; 68.20.Z; 68.31.Z; 68.32.Z; 70.21.Z; 70.22.Z; 71.11.Z; 71.12.Z; 62.01.Z; 73.11.Z; 73.12.A; 73.12.B; 73.12.C; 73.12.D; 77.11.Z; 77.12.Z; 77.32.Z; 78.10.Z; 78.20.Z; 78.30.Z; 79.12.Z; 81.10.Z; 81.21.Z; 81.22.Z; 81.29.Z; 81.30.Z; 82.30.Z; 85.10.Z; 87.10.Z; 93.11.Z; 93.13.Z; 96.03.Z; 96.04.Z; 96.09.Z; 93.29.B,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '1500000,00', 'waluta': 'PLN'}",
358940,"""PRISTA"" T-MONT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ T-MONT FAMILI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA JAWNA.",8111760480.0,14243984600000.0,SPÓŁKA JAWNA,RejP,17.06.2010,24.07.2026,24.07.2026,ACTIVE,MAZOWIECKIE,,,RADOM,UL. ANDRZEJA STRUGA,54,,26-600,RADOM,02.40.Z,02.10.Z; 02.20.Z; 02.30.Z; 81.30.Z; 16.10.Z; 46.61.Z; 46.69.Z,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,,
344060,PELLENE DEVELOPMENT 2 SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,6932152415.0,2113567200000.0,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,09.12.2009,02.07.2026,02.07.2026,ACTIVE,DOLNOŚLĄSKIE,,,TRZĘSÓW,,7,,59-150,GRĘBOCICE,,01.11.Z; 01.13.Z; 01.14.Z; 01.15.Z; 01.16.Z; 01.19.Z; 01.21.Z; 01.22.Z; 01.23.Z; 01.24.Z; 01.25.Z; 01.26.Z; 01.27.Z; 01.28.Z; 01.29.Z; 01.30.Z; 01.41.Z; 01.42.Z; 01.43.Z; 01.45.Z; 01.46.Z; 01.47.Z; 01.49.Z; 01.50.Z; 01.61.Z; 01.62.Z; 01.63.Z; 01.64.Z; 01.70.Z; 02.10.Z; 02.20.Z; 02.30.Z; 02.40.Z; 08.12.Z; 09.90.Z; 10.31.Z; 10.32.Z; 10.39.Z; 10.41.Z; 10.61.Z; 10.62.Z; 10.81.Z; 10.82.Z; 10.83.Z; 10.84.Z; 10.85.Z; 10.86.Z; 10.89.Z; 10.91.Z; 10.92.Z; 11.01.Z; 11.02.Z; 11.03.Z; 11.04.Z; 11.05.Z; 11.06.Z; 11.07.Z; 16.10.Z; 16.21.Z; 16.22.Z; 16.23.Z; 16.24.Z; 16.29.Z; 20.15.Z; 20.51.Z; 20.52.Z; 20.53.Z; 20.59.Z; 33.11.Z; 33.12.Z; 33.13.Z; 33.14.Z; 33.15.Z; 33.16.Z; 33.17.Z; 33.19.Z; 35.11.Z; 35.13.Z; 35.14.Z; 35.22.Z; 35.23.Z; 35.30.Z; 36.00.Z; 37.00.Z; 38.11.Z; 38.12.Z; 38.21.Z; 38.22.Z; 38.31.Z; 38.32.Z; 39.00.Z; 41.10.Z; 41.20.Z; 42.11.Z; 42.12.Z; 42.13.Z; 42.21.Z; 42.22.Z; 42.91.Z; 42.99.Z; 43.11.Z; 43.12.Z; 43.13.Z; 43.21.Z; 43.22.Z; 43.29.Z; 43.31.Z; 96.09.Z; 43.33.Z; 43.34.Z; 43.39.Z; 43.91.Z; 43.99.Z; 45.20.Z; 46.11.Z; 46.12.Z; 46.13.Z; 46.14.Z; 46.15.Z; 46.16.Z; 46.17.Z; 46.18.Z; 46.19.Z; 46.21.Z; 46.22.Z; 46.23.Z; 46.24.Z; 46.31.Z; 46.32.Z; 46.33.Z; 46.34.A; 46.34.B; 46.35.Z; 46.36.Z; 46.37.Z; 46.38.Z; 46.39.Z; 46.61.Z; 46.71.Z; 46.72.Z; 46.73.Z; 46.74.Z; 46.75.Z; 46.76.Z; 46.77.Z; 46.90.Z; 47.11.Z; 47.19.Z; 47.21.Z; 47.22.Z; 47.23.Z; 47.24.Z; 47.25.Z; 47.26.Z; 47.29.Z; 47.53.Z; 47.71.Z; 47.72.Z; 47.73.Z; 47.74.Z; 47.75.Z; 47.76.Z; 47.77.Z; 47.78.Z; 47.79.Z; 47.81.Z; 47.82.Z; 47.89.Z; 47.91.Z; 47.99.Z; 49.31.Z; 49.41.Z; 49.42.Z; 52.10.A; 52.10.B; 52.21.Z; 52.22.A; 52.22.B; 52.23.Z; 52.24.A; 52.24.B; 52.24.C; 52.29.A; 52.29.B; 52.29.C; 55.10.Z; 55.20.Z; 56.10.A; 56.10.B; 56.29.Z; 56.30.Z; 58.11.Z; 58.12.Z; 58.13.Z; 58.14.Z; 58.19.Z; 58.21.Z; 58.29.Z; 59.20.Z; 60.10.Z; 60.20.Z; 61.10.Z; 61.20.Z; 61.30.Z; 61.90.Z; 62.01.Z; 62.03.Z; 63.11.Z; 63.12.Z; 63.99.Z; 64.19.Z; 64.20.Z; 64.30.Z; 64.91.Z; 64.92.Z; 64.99.Z; 66.11.Z; 66.12.Z; 66.19.Z; 68.10.Z; 68.20.Z; 68.31.Z; 68.32.Z; 69.20.Z; 70.10.Z; 70.21.Z; 70.22.Z; 71.11.Z; 71.12.Z; 71.20.B; 72.11.Z; 72.19.Z; 73.11.Z; 73.12.A; 73.12.B; 73.12.C; 73.12.D; 73.20.Z; 74.10.Z; 74.20.Z; 74.30.Z; 74.90.Z; 77.11.Z; 77.31.Z; 77.32.Z; 77.33.Z; 77.34.Z; 77.35.Z; 77.39.Z; 77.40.Z; 78.10.Z; 78.30.Z; 79.12.Z; 80.20.Z; 81.10.Z; 81.21.Z; 81.22.Z; 81.29.Z; 81.30.Z; 82.11.Z; 82.19.Z; 82.91.Z; 82.99.Z; 85.60.Z; 90.04.Z; 91.03.Z; 92.00.Z; 94.99.Z; 96.03.Z; 96.04.Z,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '50000,00', 'waluta': 'PLN'}",
365382,LIBERO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,9512323107.0,14258393900000.0,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,17.09.2010,03.07.2026,03.07.2026,ACTIVE,MAZOWIECKIE,,,WARSZAWA,AL.K.E.N.,53,48,02-797,WARSZAWA,47.30.Z,46.71.Z; 47.11.Z; 47.78.Z; 49.41.Z; 45.20.Z; 77.12.Z; 77.39.Z; 47.99.Z; 16.10.Z,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '20000,00', 'waluta': 'PLN'}",
348106,BDE - DOM SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,6351808110.0,24149335500000.0,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,11.02.2010,20.04.2026,20.04.2026,ACTIVE,ŚLĄSKIE,,,JASTRZĘBIE-ZDRÓJ,UL. MIKOŁAJA REJA,10,,44-268,JASTRZĘBIE-ZDRÓJ,16.23.Z,16.10.Z; 16.29.Z; 31.09.Z; 41.20.Z; 43.21.Z; 43.22.Z; 43.99.Z; 56.29.Z; 68.20.Z,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '10000,00', 'waluta': 'PLN'}",
621207,AGRADABLE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,9562317787.0,36460119200000.0,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,01.06.2016,02.07.2026,02.07.2026,ACTIVE,MAZOWIECKIE,,,STARY KAZANÓW,,26,,26-200,KOŃSKIE,16.10.Z,16.23.Z; 16.29.Z; 25.73.Z; 33.14.Z; 33.20.Z; 43.12.Z; 46.73.Z; 74.10.Z; 77.32.Z,16.10.Z,przeważające,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '75000,00', 'waluta': 'PLN'}",
431833,HRMCONSULTING SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,7010367668.0,14648868100000.0,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,03.09.2012,11.07.2025,21.11.2025,ACTIVE,MAZOWIECKIE,,,WARSZAWA,GRÓJECKA,124,58,02-383,WARSZAWA,,01.63.Z; 01.61.Z; 01.62.Z; 01.29.Z; 02.40.Z; 02.20.Z; 16.29.Z; 16.24.Z; 16.10.Z; 20.16.Z; 20.15.Z; 32.99.Z; 28.30.Z; 28.12.Z; 17.29.Z; 23.61.Z; 25.21.Z; 25.11.Z; 25.91.Z; 10.91.Z; 10.41.Z; 35.11.Z; 35.14.Z; 35.21.Z; 35.23.Z; 38.31.Z; 38.32.Z; 38.22.Z; 38.21.Z; 38.11.Z; 38.12.Z; 39.00.Z; 41.20.Z; 41.10.Z; 43.39.Z; 42.99.Z; 46.11.Z; 46.90.Z; 46.77.Z; 46.71.Z; 46.21.Z; 46.23.Z; 47.91.Z; 52.10.B; 52.24.C; 49.41.Z; 62.01.Z; 63.12.Z; 63.91.Z; 66.22.Z; 68.20.Z; 68.10.Z; 72.19.Z; 73.11.Z; 69.20.Z; 74.10.Z; 78.30.Z; 78.10.Z; 78.20.Z; 81.30.Z; 81.10.Z; 81.21.Z; 81.29.Z; 77.31.Z; 82.99.Z; 82.91.Z; 82.11.Z; 85.59.B; 85.60.Z; 47.11.Z; 47.19.Z,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '5000,00', 'waluta': 'PLN'}",
366280,CMG PROJEKT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,5571688593.0,34081331700000.0,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,27.09.2010,17.04.2026,17.04.2026,ACTIVE,KUJAWSKO-POMORSKIE,,,MOGILNO,900-LECIA,36,,88-300,MOGILNO,68.20.Z,01.11.Z; 01.13.Z; 01.19.Z; 01.24.Z; 01.25.Z; 01.63.Z; 16.10.Z; 16.23.Z; 64.19.Z,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '5000,00', 'waluta': 'PLN'}",
635244,KLM TRANS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,5632430217.0,36530481700000.0,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,02.09.2016,08.07.2026,08.07.2026,ACTIVE,LUBELSKIE,,,CHEŁM,UL. LWOWSKA,51,409,22-100,CHEŁM,49.41.Z,45.11.Z; 45.32.Z; 41.20.Z; 16.10.Z; 46.73.Z; 47.19.Z; 78.10.Z,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '5000,00', 'waluta': 'PLN'}",
2897,FILARS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,8321885940.0,73149685400000.0,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,23.03.2001,08.12.2017,20.11.2025,ACTIVE,MAZOWIECKIE,,,WARSZAWA,UL. MAZOWIECKA,11,49,00-052,WARSZAWA,49.41.Z,49.39.Z; 46.73.Z; 45.19.Z; 45.11.Z; 41.20.Z; 16.10.Z; 46.77.Z,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '41000,00', 'waluta': 'PLN'}",
617335,RAFMASZ SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,7811931374.0,36500513800000.0,SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,RejP,25.07.2016,06.10.2025,21.11.2025,ACTIVE,WIELKOPOLSKIE,,,SARNÓWKA,,40A,,63-900,RAWICZ,77.39.Z,77.32.Z; 77.12.Z; 16.10.Z; 16.23.Z; 25.11.Z; 25.61.Z; 25.62.Z; 25.99.Z; 31.09.Z,16.10.Z,pozostałe,16.10.Z: PKD 2007 - Produkcja wyrobów tartacznych,"{'wartosc': '5000,00', 'waluta': 'PLN'}",
