krs,name_discovery,nip_discovery,regon_discovery,city_discovery,status_discovery,discovery_sources
0000362039,"""ONE TO ONE DESIGN"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000125710,"""OPAK"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000049106,"""OPAKODREW"" PRZEDSIĘBIORSTWO PRODUKCYJNO-HANDLOWO-USŁUGOWE
SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOSCIĄ",,,,ACTIVE,16.10.Z:main
0000158899,"""OPTA TIMBER"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000143612,"""OPTAL"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000143612,"""OPTAL"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000286239,"""OPTARGET"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZILANOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000233736,"""OPTIMA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000080947,"""OPTIMAL"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000425343,"""OPTIME"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000303781,"""OPTIMEX"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000012116,"""OR-DOM"" SPÓŁKA JAWNA DOMINIKA OPŁATEK I BENEDYKT OPŁATEK",,,,ACTIVE,16.10.Z:main
0000277709,"""ORAJ"" - SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000222461,"""ORDO"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000222461,"""ORDO"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000076147,"""ORDOM"" R. KARASIŃSKI I WSPÓLNICY SPÓŁKA JAWNA",,,,ACTIVE,16.10.Z:main
0000470918,"""OREGO SPÓŁDZIELNIA SOCJALNA""",,,,ACTIVE,16.10.Z:main
0000311889,"""ORION CONSTRUCTION"" SPÓŁKA AKCYJNA",,,,ACTIVE,16.10.Z:main
0000083765,"""OROPOL-OLSZTYN"" SPÓŁKA JAWNA ŻYCKI WŁADYSŁAW",,,,ACTIVE,16.10.Z:main
0000083765,"""OROPOL-OLSZTYN"" SPÓŁKA JAWNA ŻYCKI WŁADYSŁAW",,,,ACTIVE,16.10.Z:main
0000125407,"""ORTECH"" - SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,LIQUIDATION,16.10.Z:main
0000196454,"""ORTIS"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000249822,"""ORTRAK"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,LIQUIDATION,16.10.Z:main
0000534059,"""OS PRODUCTION"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000058740,"""OSIEDLE BAŁTYK"" SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000084755,"""OTTEX"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,LIQUIDATION,16.10.Z:main
0000441441,"""OTTIMO SYSTEMS"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000445609,"""OTTIMO SYSTEMS"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWO-AKCYJNA",,,,ACTIVE,16.10.Z:main
0000211866,"""OŚWIATOWIEC-ŁÓDŹ"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000296366,"""P M PILARSKI MIŚKIEWICZ"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000420641,"""P.G.M. MARCIN MAKÓWKA"" SPÓŁKA KOMANDYTOWA",,,,ACTIVE,16.10.Z:main
0000367444,"""P.H.U. SŁAWOMIR JUFIMIUK"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000323063,"""P.I.B. TERMABUD"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000099265,"""P.P.H.U. EUREX-TRANSPORT MIĘDZYNARODOWY I SPEDYCJA - JANUSZ I DANUTA KĘDZIA - SPÓŁKA JAWNA""",,,,ACTIVE,16.10.Z:main
0000099265,"""P.P.H.U. EUREX-TRANSPORT MIĘDZYNARODOWY I SPEDYCJA - JANUSZ I DANUTA KĘDZIA - SPÓŁKA JAWNA""",,,,ACTIVE,16.10.Z:main
0000349393,"""PACK CONSULTING SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ""",,,,ACTIVE,16.10.Z:main
0000579974,"""PACKSON POLAND"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000326661,"""PACYFICA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000227038,"""PAFO-PRODUKCJA PCV I AL"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000015401,"""PAGED"" SPÓŁKA AKCYJNA",,,,ACTIVE,16.10.Z:main
0000140640,"""PAGED"" ZAKŁAD DRZEWNY W CZARNEJ BIAŁOSTOCKIEJ SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000140640,"""PAGED"" ZAKŁAD DRZEWNY W CZARNEJ BIAŁOSTOCKIEJ SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000115420,"""PAGED"" ZAKŁAD DRZEWNY W SŁUPSKU SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,LIQUIDATION,16.10.Z:main
0000115420,"""PAGED"" ZAKŁAD DRZEWNY W SŁUPSKU SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,LIQUIDATION,16.10.Z:main
0000010478,"""PAGED-SKLEJKA"" SPÓŁKA AKCYJNA",,,,ACTIVE,16.10.Z:main
0000010478,"""PAGED-SKLEJKA"" SPÓŁKA AKCYJNA",,,,ACTIVE,16.10.Z:main
0000277457,"""PAHER"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000006755,"""PAKON"" SPÓŁKA JAWNA JÓZEF KWIATKOWSKI, JERZY TEODOROWICZ, ZBIGNIEW KWIATKOWSKI",,,,ACTIVE,16.10.Z:main
0000650351,"""PALEXPO"" M. POGORZAŁY SPÓŁKA JAWNA",,,,ACTIVE,16.10.Z:main
0000384561,"""PALIWA TRANS"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000106865,"""PAMAR"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000181553,"""PAMIRA AGROTECHNIC"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000133168,"""PANAVIA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000177295,"""PANDA"" PRZEDSIĘBIORSTWO PRODUKCYJNO-HANDLOWE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000306112,"""PANG-ROL"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000328450,"""PANORAMA PIASTOWSKA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000162386,"""PAPIER ŚWIECIE"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,LIQUIDATION,16.10.Z:main
0000172797,"""PARK"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000492613,"""PARKIETY ŚWIDERGAŁ"" ADAM I JAROSŁAW ŚWIDERGAŁ SPÓŁKA JAWNA",,,,ACTIVE,16.10.Z:main
0000203003,"""PARKUR-BIS"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000015888,"""PARTNER - RESPOL"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000110628,"""PARTNER"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000388176,"""PATI"" DARIUSZ ŁUKASIK, PATRYCJA ŁUKASIK SPÓŁKA JAWNA",,,,ACTIVE,16.10.Z:main
0000198903,"""PAUL - PON POLSKA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000492407,"""PAUL PON POLSKA UPRAWY SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ""",,,,ACTIVE,16.10.Z:main
0000073586,"""PAWLAK"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,LIQUIDATION,16.10.Z:main
0000242585,"""PB DEVELOPMENT PARTNERS"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,LIQUIDATION,16.10.Z:main
0000239145,"""PB INVEST PARTNER"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,LIQUIDATION,16.10.Z:main
0000238073,"""PB TRADE"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,LIQUIDATION,16.10.Z:main
0000253475,"""PBM POLSKI DOM"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000290076,"""PCZ SPÓŁKA AKCYJNA""",,,,ACTIVE,16.10.Z:main
0000290076,"""PCZ SPÓŁKA AKCYJNA""",,,,ACTIVE,16.10.Z:main
0000312529,"""PDEM"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000456962,"""PEGIE PRESTIGE  P.KAUF SPÓŁKA JAWNA""",,,,ACTIVE,16.10.Z:main
0000504620,"""PELBIO"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000149608,"""PEOPLENET"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000349380,"""PEPESCH"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000308164,"""PERFECT PROPERTY GROUP SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ DEVELOPMENT"" SPÓŁKA KOMANDYTOWA",,,,ACTIVE,16.10.Z:main
0000025702,"""PERKOZ"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000090979,"""PERO-APP GLAZURA - A.PANKIEWICZ SPÓŁKA JAWNA""",,,,ACTIVE,16.10.Z:main
0000163301,"""PETPOLONIA"" MAŁGORZATA KOCZOT,ADAM TOMA SPÓŁKA JAWNA",,,,ACTIVE,16.10.Z:main
0000031475,"""PETRICO ENERGIA"" SPÓŁKA AKCYJNA",,,,ACTIVE,16.10.Z:main
0000389402,"""PETRO - LAWA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000148447,"""PETRO MEDIA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000111845,"""PETRO-WIGOR SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ""",,,,ACTIVE,16.10.Z:main
0000066966,"""PETROBAZA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000400156,"""PETROL PLUS"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000177480,"""PETROMAX"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000061670,"""PIAS-TAR"" JURGA, PRAŁAT SPÓŁKA JAWNA",,,,ACTIVE,16.10.Z:main
0000061670,"""PIAS-TAR"" JURGA, PRAŁAT SPÓŁKA JAWNA",,,,ACTIVE,16.10.Z:main
0000272217,"""PIAST - JK"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000412811,"""PIAST"" PATROL SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000733926,"""PIEPRZYK FAMILY"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000373575,"""PING PONG RESTAURACJE"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000421840,"""PIOCH"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ W LIKWIDACJI",,,,LIQUIDATION,16.10.Z:main
0000341240,"""PIOMAG"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000020569,"""PIONKI-MEBLE"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚĆIĄ",,,,LIQUIDATION,16.10.Z:main
0000279587,"""PIRAMIDA - POL"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000279587,"""PIRAMIDA - POL"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000258901,"""PIRAMIZA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000256624,"""PIĄTKA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000373946,"""PK INWEST"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,LIQUIDATION,16.10.Z:main
0000373946,"""PK INWEST"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,LIQUIDATION,16.10.Z:main
0000367810,"""PKP CARGO TABOR-POMORSKI"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000327801,"""PKP CARGO WAGON-SZCZECIN"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000325351,"""PLACE"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000246273,"""PLASTICO"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000246273,"""PLASTICO"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000130202,"""PLASTIMEX"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000597133,"""PLATA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000597133,"""PLATA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000372913,"""PLAY BEV POLAND"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000225572,"""PLUS - MAD"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000329214,"""PLUS-BIS"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,LIQUIDATION,16.10.Z:main
0000329214,"""PLUS-BIS"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,LIQUIDATION,16.10.Z:main
0000350955,"""PMS INNOWACJE"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000307397,"""PODZAMCZE"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000375376,"""PODŁOGI"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000375376,"""PODŁOGI"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000321255,"""POINT CONSTRUCTION"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000237502,"""POL-EL"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000198769,"""POLAK MEBLE"" L. & M. POLAK SPÓŁKA JAWNA",,,,ACTIVE,16.10.Z:main
0000198769,"""POLAK MEBLE"" L. & M. POLAK SPÓŁKA JAWNA",,,,ACTIVE,16.10.Z:main
0000292889,"""POLANDER"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000146273,"""POLBRAND"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000340187,"""POLBUD-SERVICE"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,LIQUIDATION,16.10.Z:main
0000517375,"""POLCARBO"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA",,,,ACTIVE,16.10.Z:main
0000275661,"""POLCOMMERCE"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000042877,"""POLCOTTON"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000026531,"""POLDAS"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000138167,"""POLDEM"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000004278,"""POLDOOR"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ.",,,,ACTIVE,16.10.Z:main
0000331985,"""POLDREW TRADING COMPANY"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000331985,"""POLDREW TRADING COMPANY"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000043479,"""POLFER"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000313073,"""POLISH BUILDING CONTRACTORS"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,LIQUIDATION,16.10.Z:main
0000086749,"""POLITEKNIK"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000058785,"""POLMARCO"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000276471,"""POLMAX"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000175444,"""POLPRO"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,LIQUIDATION,16.10.Z:main
0000101651,"""POLRYZA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,LIQUIDATION,16.10.Z:main
0000101651,"""POLRYZA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,LIQUIDATION,16.10.Z:main
0000151132,"""POLSARBI"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000128135,"""POLSERV"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000286540,"""POLSERVICE DEVELOPMENT"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000277828,"""POLSKA SOSNA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ W LIKWIDACJI",,,,LIQUIDATION,16.10.Z:main
0000197791,"""POLSKIE MEBLE"" PRODUCENCI MEBLI I PRZEDSIĘBIORSTWA WSPÓŁPRACUJĄCE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000037100,"""POLSKO KANADYJSKIE PRZEDSIĘBIORSTWO PRODUKCYJNO HANDLOWE PROGRESS INTERNATIONAL SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ""",,,,ACTIVE,16.10.Z:main
0000369456,"""POLSOLAR"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000369456,"""POLSOLAR"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000036023,"""POLTUR POLSKA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000167495,"""POLWOOD"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000079497,"""POLYGAZ"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000079497,"""POLYGAZ"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000024122,"""POMERANIAN TIMBER"" SPÓŁKA AKCYJNA",,,,ACTIVE,16.10.Z:main
0000024122,"""POMERANIAN TIMBER"" SPÓŁKA AKCYJNA",,,,ACTIVE,16.10.Z:main
0000024122,"""POMERANIAN TIMBER"" SPÓŁKA AKCYJNA",,,,ACTIVE,16.10.Z:main
0000024122,"""POMERANIAN TIMBER"" SPÓŁKA AKCYJNA",,,,ACTIVE,16.10.Z:main
0000332349,"""POMORSKA GRUPA HANDLOWA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000181964,"""POMORSKA KORPORACJA DRZEWNA"" SPÓŁKA AKCYJNA",,,,ACTIVE,16.10.Z:main
0000063659,"""POMORSKO-MAZOWIECKA HODOWLA ZIEMNIAKA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000183834,"""POMORZE BAUMANN MOSTOSTAL"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000078966,"""POOLWOOD"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000215172,"""POP N GO POLAND"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000205725,"""PORAJ"" - SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000205725,"""PORAJ"" - SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000021923,"""PORTA STYL"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,LIQUIDATION,16.10.Z:main
0000522553,"""POTIUS"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000464413,"""POWIERNIK"" ECO SCALA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ, SPÓŁKA KOMANDYTOWA",,,,ACTIVE,16.10.Z:main
0000464413,"""POWIERNIK"" ECO SCALA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ, SPÓŁKA KOMANDYTOWA",,,,ACTIVE,16.10.Z:main
0000179295,"""POWIERNIK"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000179295,"""POWIERNIK"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000336192,"""POWIERZA FAMILY COMPANY HUMAN RESOURCES"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000078955,"""PPHU - PALISANDER - D.GROMADZIŃSKI, G.GROMADZIŃSKA -KOPRAS"" SPÓŁKA JAWNA",,,,ACTIVE,16.10.Z:main
0000078955,"""PPHU - PALISANDER - D.GROMADZIŃSKI, G.GROMADZIŃSKA -KOPRAS"" SPÓŁKA JAWNA",,,,ACTIVE,16.10.Z:main
0000182947,"""PPHU LIMBA RYSZARD MAJEWSKI I TOMASZ SZEREL"" SPÓŁKA JAWNA",,,,ACTIVE,16.10.Z:main
0000182947,"""PPHU LIMBA RYSZARD MAJEWSKI I TOMASZ SZEREL"" SPÓŁKA JAWNA",,,,ACTIVE,16.10.Z:main
