krs,name_discovery,nip_discovery,regon_discovery,city_discovery,status_discovery,discovery_sources
0000561152,DREWNO VOX ACTIVE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,,,,ACTIVE,16.10.Z:main
0000385510,DREWNO VOX SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWO-AKCYJNA,,,,ACTIVE,16.10.Z:main
0000845773,DREWNO-EXPERT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,LIQUIDATION,16.10.Z:main
0000931111,DREWNO-KLEJONE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000613104,DREWNOFAL SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000854678,DREWNOLAND SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000647416,DREWNOPARK SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000456307,DREWNOPLANETA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000707873,DREWNOSKŁAD SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000769746,DREWPAL OCHOWIAK SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000916122,DREWPAT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000003068,DREWPOL NORBERT I JÓZEF WODARZ SPÓŁKA JAWNA,,,,ACTIVE,16.10.Z:main
0000003068,DREWPOL NORBERT I JÓZEF WODARZ SPÓŁKA JAWNA,,,,ACTIVE,16.10.Z:main
0000934730,DREWPOL SDG SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,LIQUIDATION,16.10.Z:main
0000591927,DREWPOL SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000450648,DREWPOL SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000522759,DREWPOL SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,,,,ACTIVE,16.10.Z:main
0000522759,DREWPOL SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,,,,ACTIVE,16.10.Z:main
0000607126,DREWPOL SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,,,,ACTIVE,16.10.Z:main
0000384144,"DREWPOL STANISŁAW SUWAJ, PIOTR SUWAJ SPÓŁKA JAWNA",,,,ACTIVE,16.10.Z:main
0000538253,DREWPOL-LACH SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000990910,DREWSELL SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000767222,DREWSMOL SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000077258,"DREWSTOL - A. GRZESIAK, D. MILEWSKI SPÓŁKA JAWNA",,,,ACTIVE,16.10.Z:main
0000253593,DREWSTOL SPÓŁKA JAWNA ANDRZEJ I JÓZEF WILKOS,,,,ACTIVE,16.10.Z:main
0000550531,DREWSTOL SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000440853,DREWSTOL SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000440853,DREWSTOL SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000079608,DREWSYSTEM PRZEDSIĘBIORSTWO PRODUKCYJNO-USŁUGOWE SKORUPSKI-WÓJCIK SPÓŁKA JAWNA,,,,ACTIVE,16.10.Z:main
0000985051,DREWTUR JACEK GUGAŁA SPÓŁKA KOMANDYTOWA,,,,ACTIVE,16.10.Z:main
0000371055,DREWUTNIA ENERGIE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000900096,DREXPOL SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000922795,DREZA SPÓŁKA JAWNA,,,,ACTIVE,16.10.Z:main
0000922795,DREZA SPÓŁKA JAWNA,,,,ACTIVE,16.10.Z:main
0000649317,DREZA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,,,,ACTIVE,16.10.Z:main
0000777622,DRIADA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000919849,DRIMWIK SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000919849,DRIMWIK SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000947349,DROB-WRZOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000495843,DRODOM SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000784252,DROGBUD GOLCOWA PRO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000245381,DROGIS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000257266,DROGOP-2 SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000504159,DROMARA DAWID PLEWA SPÓŁKA KOMANDYTOWA,,,,ACTIVE,16.10.Z:main
0000409126,DROMEXMET-INVESTMENT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000826929,DRUKARNIA RAFAEL MARCIN FILIP SPÓŁKA JAWNA,,,,ACTIVE,16.10.Z:main
0000140428,DRUTEX SPÓŁKA AKCYJNA,,,,ACTIVE,16.10.Z:main
0000685518,DRWAL SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000179121,"DRZEWNA SPÓŁDZIELNIA PRACY ""SPÓLNOTA""",,,,ACTIVE,16.10.Z:main
0000875486,DRZEWO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000875486,DRZEWO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000751789,DRÄGER PALETTENHANDEL SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000484351,DRÓB POLSKI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,LIQUIDATION,16.10.Z:main
0000382682,DS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000304912,DS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000237727,DS STAL SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000377375,DSBUD SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000474520,DSD POLAND SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000437353,DSP ANDRZEJ BARTNICKI LESZEK MIĘTKIEWICZ SPÓŁKA JAWNA,,,,ACTIVE,16.10.Z:main
0000453350,DTE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000523197,DTM SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000960659,DTS TRADING SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000987574,DUBIEL SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000296714,DUBROMA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000556585,DUDA AND MILK SPÓŁKA Z OGRANICZONĄ  ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000380107,DUDA TRANSPORT & SPEDITION SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000376908,DUDA TRANSPORT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000432310,DUDEK SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000243421,"DUDKOWIAK PRZEDSIĘBIORSTWO BUDOWNICTWA OGÓLNEGO STANISŁAW DUDKOWIAK, EWA DUDKOWIAK SPÓŁKA JAWNA",,,,ACTIVE,16.10.Z:main
0000320171,DUKT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000401702,DUMAX SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000357042,DUNSTER SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000442392,DUO SYSTEMS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000915355,DURAJ SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000692890,DURAJ'S WOOD SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,,,,ACTIVE,16.10.Z:main
0000300372,DURATEC SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000205357,DURMET SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,LIQUIDATION,16.10.Z:main
0000353020,DUTCH-POL-STAR SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000395957,DWG - SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000484728,DWT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000489650,DXRACER SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000641449,DYBEL POLSKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000827163,DYBEL SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000733383,DYLE FURNITURE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000436641,"DYNAMIC EFFICIENT GLOBAL ENERGY LOGISTICS POLAND ""DEGEL"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",,,,ACTIVE,16.10.Z:main
0000632948,DYSTRYBUCJA - IMAC SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,,,,ACTIVE,16.10.Z:main
0000297758,"DZIECIĘCA KRAINA ""BRYKAJĄCE TYGRYSY"" BYLICA KOŁODZIEJ SPÓŁKA JAWNA",,,,ACTIVE,16.10.Z:main
0000315472,DZIEDZIC SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000181110,DZIENNY OŚRODEK ADAPTACYJNY SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000800467,DZIURSKIP SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000296069,DZT TYMIŃSCY SPÓŁKA JAWNA,,,,ACTIVE,16.10.Z:main
0000639095,DĄB DEWELOPER SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000647021,DĄB DEWELOPER SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,,,,ACTIVE,16.10.Z:main
0000277924,DĄBEX JÓZEF NOWAK I WSPÓLNICY SPÓŁKA JAWNA,,,,ACTIVE,16.10.Z:main
0000660123,DĄBEX MAREK NOWAK I WSPÓLNICY SPÓŁKA KOMANDYTOWA,,,,ACTIVE,16.10.Z:main
0000513272,DĄBEX TRADING FABRYKA PODŁÓG SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000513272,DĄBEX TRADING FABRYKA PODŁÓG SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000317873,"DĘBICKIE CENTUM SPEDYCJI T. BIELATOWICZ, M. KOS SPÓŁKA JAWNA",,,,ACTIVE,16.10.Z:main
0000678160,DĘBOWA POLSKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,,,,ACTIVE,16.10.Z:main
0000306874,DĘBOWSKI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,LIQUIDATION,16.10.Z:main
0000241151,E&T SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000241151,E&T SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000950408,E-PS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000386730,E-SOLUTIONS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000386730,E-SOLUTIONS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000416058,E-SOLUTIONS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWO-AKCYJNA,,,,ACTIVE,16.10.Z:main
0000262038,E.M. INVESTMENTS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,LIQUIDATION,16.10.Z:main
0000262038,E.M. INVESTMENTS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,LIQUIDATION,16.10.Z:main
0000307980,"E.NADOLSKA, P.RUDNIK SPÓŁKA JAWNA",,,,ACTIVE,16.10.Z:main
0000107670,EAST CENTRO LAND SPÓŁKA OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000946282,EASTWOOD24 SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000417166,EASY WAY SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000889456,EASYPLYWOOD SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000427462,EB SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,LIQUIDATION,16.10.Z:main
0000287996,EBA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000528923,EBAN SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000371620,EBD SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000468479,EBE POLSKA KUR RYBIŃSKI KOWALSKI SPÓŁKA JAWNA,,,,ACTIVE,16.10.Z:main
0000433875,EBERTON INVESTMENTS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000306115,EBG ECOBIOEL-GAZ SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000399377,EC EKO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000399377,EC EKO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000443074,ECAT INTERNATIONAL SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000518758,ECBI INTERNATIONAL TRADING SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000632069,ECCO WOOD SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000372916,ECHELON - SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000411042,ECHO CONSULTING SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000437372,ECO - GNOJNIK,,,,ACTIVE,16.10.Z:main
0000373012,ECO ALTERNATIVE TECHNOLOGIES SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000582598,ECO BEAVER SPÓŁKA ZOGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000395593,ECO CENTRUM SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000417665,ECO CLEAN SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000947520,ECO DOM IGOR DAWID SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000461622,ECO FACTORY SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIA,,,,ACTIVE,16.10.Z:main
0000315576,ECO FIBER INVESTMENT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000680358,ECO GRILL SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000492170,ECO HAUS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000667976,ECO HOUSE PLUS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000635759,ECO OLSZYNA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000336057,ECO POWER PLANT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000519658,ECO STAGE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000831333,ECO-DREWOL SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000241365,ECO-LOCUM SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000987138,ECO-PAL MACIEJ PIOTROWSKI I WSPÓLNICY SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000413788,"ECO-PEL Ł. GUŚPIEL, J. KEMPKA ""SPÓŁKA JAWNA""",,,,ACTIVE,16.10.Z:main
0000219215,ECO-PELL SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000266966,ECO-PELLETS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,LIQUIDATION,16.10.Z:main
0000728054,ECO-SEC SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,LIQUIDATION,16.10.Z:main
0000489453,ECO-SPEED SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000651926,ECO-SUKCES SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000450608,ECO-SYNERGY SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000431266,ECO-WATT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000373813,ECO-WOOD-STEEL SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000453182,ECOAMPER SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000483262,ECOCHALLENGE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000411335,ECODOM SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,LIQUIDATION,16.10.Z:main
0000924806,ECODOMPLUS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000097116,ECOENERGIA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000524594,ECOFIRE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000743951,ECOHAUS PLUS ENERGY SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000377861,ECOLOGIST SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000422980,ECOMA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000567470,ECORAM SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000775790,ECORECYKLING MEJZNER SPÓŁKA KOMANDTYOWA,,,,ACTIVE,16.10.Z:main
0000382847,ECORESIDENCE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000421612,ECOREZ SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000430946,ECOSET SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000343215,ECOTOUR SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000343215,ECOTOUR SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000754576,ECOWOODKD SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000514511,ECOZET SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000514511,ECOZET SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000273449,ECT TECHNIK GAŁECKA I S-KA SPÓŁKA JAWNA,,,,ACTIVE,16.10.Z:main
0000326450,ED-PRO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000333753,EDBUD LUBLIN SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000291776,EDBUD SPÓŁKA AKCYJNA,,,,ACTIVE,16.10.Z:main
0000760612,EDD SYSTEM SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000463874,EDDI COMPLEX SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000479622,EDDI COMPLEX SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,,,,ACTIVE,16.10.Z:main
0000601224,EDI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,LIQUIDATION,16.10.Z:main
0000467883,EDILDOMUS ITALIA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000454106,EDILE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000455828,EDILE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,,,,ACTIVE,16.10.Z:main
0000306418,EDJAMA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000411684,EDMARKO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000478576,EDVAC SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000740838,EDX SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,ACTIVE,16.10.Z:main
0000748593,EDX SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,,,,ACTIVE,16.10.Z:main
